Short name,,MV_RRC Setup Success Rate [CDBH],MV_ERAB Setup Success Rate [CDBH],MV_PS Drop Call Rate % [CDBH],MV_DL User Throughput_Kbps [CDBH],MV_UL User Throughput_Kbps [CDBH],MV_PS handover success rate [LTE Intra System] [CDBH],MV_CSFB Redirection Success Rate [CDBH],MV_E-UTRAN Average CQI [CDBH],UL RSSI PUCCH,MV_VoLTE DCR [CBBH],MV_PS handover success rate [LTE Inter System] [CDBH],MV_VoLTE ERAB Setup Success Rate [CBBH],MV_VoLTE IntraF HOSR Exec [CBBH],MV_VoLTE InterF HOSR Exec [CBBH],MV_VoLTE Packet Loss DL [CBBH],MV_VoLTE Packet Loss UL [CBBH],MV_4G Data Volume_GB,MV_VoLTE Traffic
,19-Mar-23,99.72,99.8,0.06,8739.4,285.58,86.84,100,8.7,-115.93,0.91,100,100,100,100,0.22,0.06,100.1787,36.19
,20-Mar-23,99.95,99.85,0.16,7620.11,433.63,91.43,100,8.32,-115.72,0,100,100,100,100,0.09,0.03,90.9329,47.48
TN_E_T2_HS_HPSC0243A_A,16-Mar-23,99.74,99.73,0.08,8486.7,353.16,94.64,100,7.61,-114.42,0,99.27,100,100,97.67,1.07,0.19,95.3143,51.07
,17-Mar-23,99.65,99.62,0.16,4729.55,216.91,89.29,100,7.69,-113.95,0,99.57,100,100,100,2.2,0.33,90.6839,53.46
,18-Mar-23,99.83,99.78,0.08,4066.11,242.52,95.88,100,7.14,-114.2,0,99.48,100,66.67,100,1.05,0.38,92.9617,58.9
,19-Mar-23,99.83,99.61,0.13,2998.33,169.54,88.89,100,6.7,-114.17,0,98.94,100,100,100,0.87,0.18,97.4325,46.96
,20-Mar-23,99.84,99.82,0.09,2568.54,137.63,95.65,100,6.69,-114.02,0,99.35,99.64,100,100,0.81,0.2,96.6939,59.57
TN_E_T2_HS_HPSC0243B_B,16-Mar-23,99.93,99.79,0,22497.5,441.12,84,100,8.99,-110.87,0,100,100,100,100,2.37,1.79,68.4697,42.1
,17-Mar-23,99.69,99.71,0,4096.69,174.71,100,100,5.78,-110.9,0,98.33,100,100,100,1.48,0.4,65.5144,40.44
,18-Mar-23,100,99.67,0.07,6044.1,236.09,94.44,,6,-110.92,0,100,99.35,100,100,0.89,0.68,59.4211,39.5
,19-Mar-23,99.75,99.51,0.11,6822.39,240.94,96.1,100,6.8,-109.92,0,100,100,100,100,0.71,0.46,56.4853,32.57
,20-Mar-23,99.78,99.67,0.06,3893.36,156.52,93.33,,5.67,-110.07,0,100,100,100,100,1.87,0.52,50.8358,42.93
TN_E_T2_HS_HPSC0243C_C,16-Mar-23,99.88,99.84,0.04,5376.83,223.9,97.83,100,8.89,-114.01,0,98.75,99.52,100,100,0.57,0.12,153.823,83.65
,17-Mar-23,99.86,99.8,0.03,5008.74,158.81,91.67,100,8.63,-114.08,0,99.47,100,100,100,0.51,0.12,144.556,88.89
,18-Mar-23,99.96,99.81,0.02,5088.16,252.23,97.78,100,8.63,-113.98,0,98.77,100,100,98.65,0.59,0.2,154.0523,84.92
,19-Mar-23,99.96,99.76,0.06,8260.03,376.47,88.33,100,8.94,-114.04,0,99.7,100,100,99.06,0.54,0.09,167.9219,69.47
,20-Mar-23,99.93,99.85,0.04,4451.74,177.89,97.3,100,8.83,-113.92,0,100,100,66.67,99.09,0.52,0.08,150.1019,93.34
TN_E_T2_HS_HPSC0246A_A,16-Mar-23,,,,,,,,,,,,,,,,,,
,17-Mar-23,,,,,,,,,,,,,,,,,,
,18-Mar-23,,,,,,,,,,,,,,,,,0,0
,19-Mar-23,,,,,,,,,,,,,,,,,0,0
,20-Mar-23,99.96,99.96,0.02,3161.68,870.58,99.36,100,8.04,-116.43,0,100,100,100,100,0.22,0.03,27.5397,16.54
TN_E_T2_HS_HPSC0246B_B,16-Mar-23,,,,,,,,,,,,,,,,,,
,17-Mar-23,,,,,,,,,,,,,,,,,,
,18-Mar-23,,,,,,,,,,,,,,,,,0,0
,19-Mar-23,,,,,,,,,,,,,,,,,0,0
,20-Mar-23,99.91,100,0,12048.58,735.01,98.95,,9.25,-115.31,0,100,100,100,100,0.11,0.06,33.2216,17.05
TN_E_T2_HS_HPSC0246C_C,16-Mar-23,,,,,,,,,,,,,,,,,,
,17-Mar-23,,,,,,,,,,,,,,,,,,
,18-Mar-23,,,,,,,,,,,,,,,,,0,0
,19-Mar-23,,,,,,,,,,,,,,,,,0,0
,20-Mar-23,99.84,99.91,0.06,2771.11,489.9,98.44,100,8.21,-110.99,0,100,100,100,100,0.26,0.15,41.6627,30.19
TN_E_T2_HS_HPSC0254A_A,16-Mar-23,100,99.94,0.03,24430.9,722.01,100,100,10.66,-117.96,0,100,100,100,100,0.21,0.15,63.9081,24.67
,17-Mar-23,99.9,99.93,0,21496.25,1146.54,100,100,10.46,-118.54,0,98.41,100,100,100,0.19,0.03,57.1608,22.38
,18-Mar-23,100,99.76,0.14,26877.89,231.72,100,100,10.72,-117.78,0,102.17,100,100,100,0.06,0.02,63.6337,20.13
,19-Mar-23,100,99.94,0.02,23142.38,670.3,100,100,10.63,-118.69,0,98.59,100,100,100,0.15,0.02,79.7716,18.53
,20-Mar-23,99.97,100,0.04,18823.99,463.23,96.3,100,10.23,-118.26,0,100,100,100,100,0.18,0.02,57.1831,20.78
TN_E_T2_HS_HPSC0254B_B,16-Mar-23,99.76,99.9,0.05,7586.23,480.24,100,100,7.42,-117.2,0,100,100,100,100,0.4,0.03,39.9236,16.63
,17-Mar-23,99.95,99.69,0.13,8667.4,414.21,100,100,7.75,-117.98,0,100,100,100,100,0.24,0.07,41.2379,17.99
,18-Mar-23,99.9,99.89,0.2,10455.99,317.22,100,100,8.09,-116.14,0,104.76,100,100,100,0.58,0.12,44.1093,15.59
,19-Mar-23,99.96,99.91,0.07,11172.21,494.6,100,100,8.67,-117.64,0,100,100,100,100,0.26,0.05,55.0067,14.72
,20-Mar-23,99.96,99.77,0.23,9980.49,500.37,97.22,100,8.08,-117.92,0,100,100,100,100,0.39,0.09,48.3856,17.71
TN_E_T2_HS_HPSC0254C_C,16-Mar-23,99.8,99.87,0.36,4493.48,315.08,100,100,7.4,-115.82,0,97.47,100,100,100,0.63,0.12,47.0311,22.62
,17-Mar-23,99.87,99.93,0.14,4206.81,329.39,100,100,6.93,-115.79,0,100,100,100,100,0.67,0.14,43.3754,19.86
,18-Mar-23,99.96,99.94,0.15,10339.92,274.27,100,100,8.46,-115.67,0,102.44,100,100,100,0.98,0.27,52.3945,29.9
,19-Mar-23,99.82,100,0.11,5638.24,445.31,100,100,7.57,-115.72,0,100,100,100,100,2.37,0.54,59.0605,19.43
,20-Mar-23,99.77,99.64,0.12,3978.62,362.15,81.82,100,7.28,-115.49,0,100,100,100,100,1.03,0.21,38.2966,22.89
TN_E_T2_HS_HPSC0268A_A,16-Mar-23,99.74,99.55,0.22,5203.4,172.81,96.97,100,8.32,-113.38,0,99.12,100,100,100,0.24,0.03,93.9777,53.24
,17-Mar-23,99.87,99.54,0.27,6218.33,279.93,100,100,8.48,-113.5,0.43,99.3,100,100,100,0.47,0.17,92.6006,49.13
,18-Mar-23,99.91,99.74,0.2,5386.02,296.97,82.76,100,8.59,-112.47,0.85,99.34,100,100,100,0.38,0.05,102.8118,66.94
,19-Mar-23,99.76,99.83,0.3,6373.09,408.94,51.85,100,8.53,-113.62,0,99.82,100,100,100,0.43,0.09,105.3291,55.69
,20-Mar-23,99.69,99.49,0.26,4386.92,246.94,95.83,100,8.07,-114.79,0.39,99.44,100,100,100,0.41,0.06,105.4503,52.23
TN_E_T2_HS_HPSC0268B_B,16-Mar-23,99.75,99.71,0.21,6459.17,218.19,93.55,100,7.64,-115.56,0,100,100,100,100,0.85,0.22,32.663,14.42
,17-Mar-23,99.63,99.59,0.31,9320.09,167.85,93.89,100,7.94,-113.74,0,99.48,100,100,100,0.45,0.13,42.9674,16.92
,18-Mar-23,99.51,99.13,0.14,10538.84,121.24,86.54,100,7.14,-114.17,0,97.5,100,90.91,100,0.28,0.06,37.1792,14.72
,19-Mar-23,99.62,99.55,0.58,3730.87,206.11,97.18,100,5.97,-116.04,0,99.46,100,100,96.43,0.71,0.09,37.3794,17.33
,20-Mar-23,99.84,99.61,0.02,5264.59,607.88,100,100,6.63,-115.9,0,99.56,100,100,96.97,0.79,0.06,33.073,18.61
TN_E_T2_HS_HPSC0268C_C,16-Mar-23,99.7,99.67,0.15,7016.9,300.91,98.6,100,6.44,-115.22,0,100,100,100,100,0.54,0.04,22.6573,8.12
,17-Mar-23,100,99.71,0.11,4755.4,281.07,95.35,100,5.83,-111.93,0,100,100,100,100,0.82,0.16,19.6781,8.06
,18-Mar-23,99.75,98.46,1.51,9890.27,103.93,97.8,100,7.98,-113.77,0,101.92,100,100,100,1.2,0.33,23.0084,10
,19-Mar-23,99.69,99.37,0.38,4401.57,219.88,100,100,6,-115.69,0,100,100,100,100,0.17,0.02,26.9082,11.63
,20-Mar-23,99.88,100,0.24,5103.94,380.57,98.36,100,6.39,-115.46,0,100,100,100,100,1.13,0.35,29.3267,9.62
TN_E_T2_HS_HPSC0280A_A,16-Mar-23,99.76,99.37,0.28,3019.34,410.54,94.12,100,6.06,-118.16,0,99.11,100,100,100,0.39,0.14,40.8682,28.24
,17-Mar-23,99.63,99.26,0.18,2338.96,377.18,100,100,5.46,-117.73,0,98.88,100,100,97.78,0.83,0.12,37.156,26.29
,18-Mar-23,99.94,99.59,0.18,3623.15,314.89,100,100,6.17,-118.01,0,99.16,100,100,98.96,0.54,0.06,43.6953,25.92
,19-Mar-23,99.78,99.68,0.11,5223.55,268.16,100,100,7.22,-118.48,0,99.33,100,100,100,0.37,0.08,37.9083,15.45
,20-Mar-23,99.82,99.55,0.24,2824.59,344.99,100,100,6.07,-117.72,0,99.1,100,,98.65,1.39,0.26,42.7417,26.59
TN_E_T2_HS_HPSC0280B_B,16-Mar-23,99.6,99.38,0.13,12102.23,702.76,96.3,100,8.6,-118.55,0,98.39,100,100,100,0.12,0.04,20.8324,21.67
,17-Mar-23,99.75,99.63,0.2,17893.84,972.58,93.33,100,9.92,-118.59,0,100,100,100,100,0.15,0.05,24.7639,21.9
,18-Mar-23,99.62,99.56,0.19,23321.65,1198.7,98,100,10.35,-118.71,0,100,100,100,100,0.13,0.05,21.4842,22.66
,19-Mar-23,98.99,99.52,0.06,11356.76,820.47,100,100,8.25,-118.83,0,98.04,100,100,100,0.19,0.05,17.8843,8.71
,20-Mar-23,99.66,99.73,0.11,11903.72,517.9,100,100,8.9,-118.64,0,100,100,100,100,0.21,0.09,19.5818,20.73
TN_E_T2_HS_HPSC0280C_C,16-Mar-23,99.54,99.22,0.3,3072.47,264.31,92.86,100,5.88,-115.63,0,98.46,100,100,100,1.93,0.34,32.5676,23.5
,17-Mar-23,99.91,99.79,0.05,14458.3,925.96,100,,8.51,-115.61,0.61,100,100,100,100,2.63,0.92,40.1843,22.12
,18-Mar-23,99.31,99.08,0.38,7878.68,392.24,97.56,100,7.1,-115.8,0,100.52,100,100,96.88,1.57,0.44,32.9025,17.24
,19-Mar-23,99.94,99.9,0.04,9992.14,581.05,100,,7.83,-115.84,0,100,98.68,100,100,1.11,0.19,22.3558,12.85
,20-Mar-23,99.89,99.75,0.06,20535.03,570.95,100,100,8.46,-115.97,0,98.46,99.14,100,100,2.1,0.28,31.0975,20.1
TN_E_T2_HS_HPSC0288A_A,16-Mar-23,99.78,99.77,0.14,3876.03,186.16,95.78,100,6.95,-112.22,0.4,100,100,100,100,1.04,0.85,92.6939,64.91
,17-Mar-23,99.83,98.99,0.26,3108.83,214.26,99.33,100,6.89,-112.14,0,100,99.53,100,100,1,0.51,98.9492,77.03
,18-Mar-23,99.51,99.38,0.12,2545.18,189.37,95.83,100,6.87,-111.98,0,100.75,100,100,100,0.96,1.14,91.0667,64.46
,19-Mar-23,99.88,99.65,0.06,5034.24,366.24,98.21,100,7.91,-111.64,0,97.52,100,100,97.06,0.96,0.34,96.0077,71.16
,20-Mar-23,99.72,99.38,0.13,2883.87,162.04,95.45,100,7.02,-111.84,0.56,97.93,100,100,100,0.83,0.46,93.6113,80.32
TN_E_T2_HS_HPSC0288B_B,16-Mar-23,99.78,99.48,0.15,3348.22,103.23,97.87,100,8.21,-113.39,0,98.74,99.39,98.75,98.31,0.48,0.07,140.3796,99.2
,17-Mar-23,99.88,99.58,0.15,3376.22,203.93,97.27,100,8.4,-113.3,0,100.51,99.68,100,100,0.5,0.08,150.7393,82.42
,18-Mar-23,99.85,99.43,0.08,2949.24,107.42,96.8,100,8.36,-113.23,0,101.37,100,100,100,0.19,0.15,137.0972,98.07
,19-Mar-23,99.83,99.08,0.28,2519.97,229.05,94.58,97.06,8.12,-112.84,0,101.64,99.65,100,96.36,0.25,0.11,156.4612,89.48
,20-Mar-23,99.86,99.63,0.11,6107.16,326.39,95.88,100,8.82,-112.33,0,99.6,100,100,100,0.42,0.12,145.008,89.17
TN_E_T2_HS_HPSC0288C_C,16-Mar-23,99.6,99.15,0.2,1983.66,106.4,95,96.88,6.13,-110.38,0,98.11,100,100,100,0.91,1.71,95.4559,86.53
,17-Mar-23,99.78,99.58,0.07,2122.23,120.22,96.43,100,5.92,-110.03,0.75,99.35,99.68,94.12,100,2.26,1.56,101.4375,77.79
,18-Mar-23,100,99.93,0.02,4374.24,615.83,100,100,6.89,-110.01,0,100,100,87.5,100,1.23,1.1,100.0125,76.55
,19-Mar-23,99.63,99.44,0.12,2137.73,90.06,100,96.55,6.56,-109.95,0,99.3,99.64,71.43,100,1.34,1.13,116.6131,73.97
,20-Mar-23,99.67,99.31,0.19,2965.23,148.36,96,100,6.28,-109.54,0.52,100,99.54,100,100,2.03,1.71,104.9058,75.32
TN_E_T2_HS_HPSC0298A_A,16-Mar-23,99.94,99.91,0,7615.95,682.6,95.31,100,6.67,-114,1.12,100,100,100,100,0.42,0.1,68.9448,36.46
,17-Mar-23,99.84,99.48,0.05,3545.5,255.21,98.65,100,5.62,-114.23,0,91.92,100,100,100,0.45,0.45,59.7057,35.43
,18-Mar-23,99.96,99.81,0.02,2289.3,248.1,100,,5.22,-114.31,0,100,100,100,100,1.23,0.1,61.7371,37.6
,19-Mar-23,99.92,99.77,0.06,4241.7,338.48,97.47,100,5.73,-113.89,0,98.51,100,100,100,0.92,0.16,67.3505,36.61
,20-Mar-23,99.82,99.73,0.02,5638.64,394.77,96.61,100,6.24,-114.22,0,100,100,100,100,0.75,0.28,65.0147,33.04
TN_E_T2_HS_HPSC0298B_B,16-Mar-23,99.97,99.87,0.1,2245.68,176.46,97.44,100,5.62,-113.65,0,98.51,100,87.5,100,0.8,0.19,62.3341,33.43
,17-Mar-23,99.87,99.71,0.21,1725.01,200.48,98.08,100,5.62,-113.5,0,98.72,100,100,100,1.28,0.44,56.0953,31.7
,18-Mar-23,99.77,99.63,0.11,2516.95,235.21,98.81,94.12,5.18,-113.49,0,99.22,100,100,100,0.54,0.23,49.7393,38.64
,19-Mar-23,99.65,99.48,0.02,6428.36,352.77,93.59,100,5.74,-113.43,0,100,100,95.24,100,0.61,0.17,63.6106,41.03
,20-Mar-23,99.72,99.76,0.21,2477.8,212.02,97.75,100,5.73,-113.43,0,100,99.42,100,100,0.63,0.25,56.0097,36.88
TN_E_T2_HS_HPSC0298C_C,16-Mar-23,99.46,99.56,0.19,4780.84,259.66,95.45,95.24,6.6,-112.2,0.66,98.48,100,100,100,0.89,0.37,108.0396,69.36
,17-Mar-23,99.64,99.61,0.15,2764.56,443.17,93.41,100,6.74,-112.73,0,99.4,99.28,100,97.67,0.62,0.17,100.1631,56.59
,18-Mar-23,99.88,99.67,0.15,4077.69,331.95,100,100,6.99,-112.55,0,97.62,100,100,100,0.9,0.18,86.8253,52.97
,19-Mar-23,99.84,99.29,0.1,2999.63,340.89,100,100,6.96,-112.69,0,100,100,100,95.45,0.56,0.15,100.2249,51.29
,20-Mar-23,99.55,99.69,0.32,5203.61,269.76,100,100,7.3,-112.56,0,100,100,87.5,97.73,0.88,0.23,88.1582,50.66
TN_E_T2_HS_HPSC0299A_A,16-Mar-23,98.5,99.65,0.2,3309.98,160.25,93.79,100,5.83,-110.05,0,98.04,100,100,100,0.81,0.19,46.8153,52.61
,17-Mar-23,99.9,99.78,0.13,2522.12,185.14,94.62,100,5.88,-110.11,0,100,100,100,100,0.91,0.45,52.4568,39.68
,18-Mar-23,99.79,99.3,0.36,2887.94,109.19,92.92,100,6.09,-109.89,0.54,100,100,100,100,0.89,1.47,55.7748,48.37
,19-Mar-23,99.79,99.8,0.19,2839.19,136.63,96.47,100,5.69,-109.89,0.65,100,100,96.36,100,1.72,1.21,58.9672,49.99
,20-Mar-23,99.03,99.68,0.19,2623.98,133.35,97.37,100,5.77,-110.21,0,100,100,97.44,100,0.98,0.54,56.8062,65.19
TN_E_T2_HS_HPSC0299B_B,16-Mar-23,99.84,99.82,0.09,34351.31,498.14,91.3,100,9,-110.26,0,98.85,99.21,81.82,100,0.51,0.4,119.0193,81.85
,17-Mar-23,99.65,99.41,0.31,6074.32,393.57,95.65,,7.01,-110.46,0.91,100,99.23,100,96.15,0.75,0.43,114.425,79.86
,18-Mar-23,99.68,99.63,0.24,7451.63,173.9,93.33,100,7.88,-110.22,0.22,99.42,100,92.59,97.96,0.82,0.52,128.2249,83.36
,19-Mar-23,99.52,99.79,0.23,10006.34,129.51,94.44,100,7.72,-110.33,0.9,98.74,100,100,100,0.85,0.3,144.818,69.81
,20-Mar-23,99.79,99.56,0.17,7193.34,211.75,99.12,100,7.05,-110.63,1.23,99.26,99.82,95.65,100,1.12,0.3,104.2567,85.83
TN_E_T2_HS_HPSC0299C_C,16-Mar-23,99.76,99.74,0.07,2713.62,217.1,95.45,100,5.95,-110.3,0,99.35,99.3,100,100,1.23,2.17,69.6711,63.14
,17-Mar-23,99.84,99.65,0.18,3250.1,224.61,95.76,100,5.93,-110.36,0,100,100,100,100,1.28,0.96,73.0749,59.93
,18-Mar-23,99.76,99.71,0.23,2008.87,102.43,96.81,100,5.84,-110.13,0,100,100,95.24,100,1.64,5.17,73.4749,56.06
,19-Mar-23,99.84,99.57,0.15,1926.83,99.11,94.69,94.44,5.67,-110.09,1.08,98.72,100,100,100,1.24,1.7,76.3445,50.71
,20-Mar-23,98.9,99.77,0.17,3002.24,215.05,96.12,100,5.96,-110.38,0,98.9,100,100,100,1.25,1.68,71.0009,64.79
TN_E_T2_HS_HPSC0300A_A,16-Mar-23,100,100,0.24,2975,404.4,100,100,6.15,-112.58,0,100,100,100,100,0.21,0.09,24.5198,14.33
,17-Mar-23,99.96,99.98,0,15091.05,1426.81,100,100,9.66,-112.69,0,100,98.73,100,100,0.54,0.1,26.0555,15.74
,18-Mar-23,100,99.75,0.31,2893.21,386.86,95.74,100,6.19,-112.85,0,104,100,100,100,0.67,0.25,23.933,15.52
,19-Mar-23,100,99.87,0.03,5713.29,502.69,100,100,7.68,-112.51,0,100,100,100,100,0.3,0.04,23.187,16.3
,20-Mar-23,99.98,99.96,0.01,10995.32,840.23,85.71,,8.93,-112.7,0,98.77,100,100,100,1.87,0.21,25.9542,17.58
TN_E_T2_HS_HPSC0300B_B,16-Mar-23,100,100,0,3287.96,395.29,97.26,100,5.99,-111.72,0,100,100,100,100,0.27,0.05,22.7421,15.76
,17-Mar-23,99.84,100,0,3633.97,951.85,94.34,100,5.57,-111.8,0,100,100,100,100,1.78,0.9,25.271,15.27
,18-Mar-23,100,99.73,0.08,2866.16,352.73,100,100,5.85,-111.85,0,100,100,100,100,0.28,0.06,18.6213,14.33
,19-Mar-23,99.84,99.8,0.1,3036.5,326.63,100,100,5.7,-111.58,0,100,100,100,100,0.54,0.13,19.8425,15.12
,20-Mar-23,99.92,99.58,0.05,2959.73,366.44,98.56,100,5.95,-111.73,0,100,100,100,100,0.6,0.07,24.8705,15.8
TN_E_T2_HS_HPSC0300C_C,16-Mar-23,99.44,99.3,0.06,8001.24,807.13,94.44,95.83,9.53,-112.19,0,96.67,98.59,100,100,0.61,0.12,52.2663,43.26
,17-Mar-23,99.67,99.47,0.17,6981.52,949.06,76.92,100,9.14,-112.07,0,94.83,99.38,100,100,0.76,0.05,53.5203,36.12
,18-Mar-23,99.7,99.5,0.09,6443.37,756.59,94.44,100,9.35,-112.03,0,94.44,100,100,100,0.62,0.05,52.939,43.91
,19-Mar-23,99.78,99.31,0.15,5506.45,659.44,95.12,91.67,9.05,-112.17,0,95.74,98.29,100,100,0.36,0.02,52.8646,42.65
,20-Mar-23,99.64,99.56,0.15,9957.2,1245.46,100,100,9.13,-112.1,0,96.88,99.48,100,100,0.55,0.06,48.9458,45.46
TN_E_T2_HS_HPSC0302A_A,16-Mar-23,99.87,99.89,0.05,3395.38,75.52,96.08,,7.1,-110.88,0,96.61,100,100,100,1.09,0.44,77.7099,57.68
,17-Mar-23,99.87,99.77,0.11,3846.96,180.37,92.41,100,7.27,-111.17,0,98.35,99.4,100,100,0.47,0.28,87.0879,58.01
,18-Mar-23,99.86,99.8,0.08,2403.97,159.87,88.57,100,6.76,-111.1,0,100,99.3,100,100,0.73,0.18,82.8408,56.73
,19-Mar-23,99.96,99.73,0.11,4098.94,271.19,100,100,7.48,-110.53,0,92.59,100,100,100,1.47,0.19,87.0927,59.47
,20-Mar-23,99.8,99.87,0.15,4378.18,195.04,97.37,100,6.99,-109.99,0,100,99.66,100,100,0.89,0.35,71.077,63.37
TN_E_T2_HS_HPSC0302B_B,16-Mar-23,99.93,99.74,0.11,2925.97,295,87.76,100,8.33,-113.69,0,93.75,100,100,100,0.72,0.27,131.3308,80.57
,17-Mar-23,99.75,99.65,0.09,3437.02,289.96,98.11,100,8.35,-113.73,0.6,100,100,100,100,0.46,0.07,131.977,77.76
,18-Mar-23,99.92,99.69,0.07,2927.91,276.89,100,100,8.45,-113.79,0,97.18,100,100,100,0.38,0.07,129.7478,83.67
,19-Mar-23,99.84,99.77,0.06,4273.68,464.61,94.12,100,8.67,-113.9,0,98.56,100,100,100,0.57,0.16,147.7799,85.67
,20-Mar-23,99.93,99.79,0.1,6599.69,440.97,97.73,100,9.06,-113.67,0.5,97.94,99.77,100,100,0.69,0.17,135.3111,98.17
TN_E_T2_HS_HPSC0302C_C,16-Mar-23,99.94,99.95,0.03,12335.23,148.12,94.12,100,7.57,-111.34,0,100,100,94.12,100,1.83,0.87,84.9028,72.74
,17-Mar-23,100,99.94,0.03,5421.51,84.72,100,100,7.1,-111.61,0.54,95.65,99.1,87.5,100,1.05,0.38,94.5927,69.1
,18-Mar-23,99.91,99.73,0.09,5735.23,72.68,100,100,6.96,-111.45,0.45,99.07,99.2,100,100,0.51,0.4,88.8983,81.17
,19-Mar-23,99.74,99.76,0.03,10421.51,196.14,100,,7.98,-111.29,0,100,100,93.75,100,1.25,1.19,88.1069,77.31
,20-Mar-23,99.94,99.86,0.09,7040.53,67.3,88.89,100,7.08,-111.38,0.57,100,100,100,100,0.97,0.55,85.743,80.8
TN_E_T2_HS_HPSC0303A_A,16-Mar-23,99.85,99.57,0.19,2629.63,128.09,98.91,100,7.27,-112.75,0,94.27,100,100,100,0.43,0.33,84.445,62.71
,17-Mar-23,99.85,99.49,0.19,3184.58,119.71,98.92,100,7.6,-113.11,0,99.16,98.99,100,100,0.32,0.06,87.2509,55.19
,18-Mar-23,99.92,99.91,0.17,5083.09,332.12,97.3,100,7.73,-113.11,0,100,100,100,100,0.83,0.54,94.3748,48.74
,19-Mar-23,99.84,99.67,0.1,6751.35,142.55,96.3,100,7.88,-112.89,0,98.09,100,100,100,0.17,0.19,94.2405,57.66
,20-Mar-23,99.94,99.79,0.15,3935.39,181.56,92.86,,7.42,-112.78,0.74,100,100,100,100,0.32,0.4,86.8102,64.56
TN_E_T2_HS_HPSC0303B_B,16-Mar-23,99.72,99.37,0.19,10893.47,672.9,96.75,100,8.68,-113.14,0,99.54,99.15,100,100,0.51,0.11,116.6422,77.13
,17-Mar-23,99.92,99.78,0.05,7995.07,734.97,97.92,100,9.17,-113.19,0.47,100,99.67,93.33,100,0.53,0.11,104.8212,83.5
,18-Mar-23,99.89,99.63,0.09,3857.37,391.97,99.53,100,8.62,-113.2,0,100.7,100,100,100,0.38,0.07,119.611,78.13
,19-Mar-23,99.77,99.77,0.05,6949.67,504.26,100,100,8.78,-113.32,0.95,100,100,100,100,0.41,0.11,111.3757,60.05
,20-Mar-23,99.82,97.85,0.03,4743.79,367.06,98.94,95.24,8.45,-112.91,0.82,100,100,100,100,0.63,0.14,103.0568,87.69
TN_E_T2_HS_HPSC0303C_C,16-Mar-23,99.75,99.65,0.11,7980.96,558.76,96.15,96,8.94,-112.33,0,100,100,100,100,0.22,0.05,75.177,51.72
,17-Mar-23,99.87,99.71,0.09,10664.74,487.42,95.51,100,8.28,-113.2,0,100,100,100,100,0.17,0.02,73.1299,49.18
,18-Mar-23,99.79,99.52,0.18,9176,426.75,93.29,93.75,8.28,-113.07,0.97,100,100,100,100,0.32,0.03,71.3186,54.47
,19-Mar-23,99.75,99.63,0.03,7492.24,491.31,91.54,100,8.4,-112.91,0,101.56,100,100,100,0.68,0.2,78.6246,45.98
,20-Mar-23,99.94,99.8,0.2,6286.33,404.84,88.12,100,7.62,-112.72,0,100,100,96.15,100,0.98,0.37,62.1958,55.44
TN_E_T2_HS_HPSC0328A_A,16-Mar-23,99.79,99.84,0.2,3106.72,366.29,98.21,100,6.97,-115.61,0,100,100,95.24,100,0.78,0.21,131.3003,77.59
,17-Mar-23,99.66,99.6,0.19,4265.68,318.28,96.13,100,7.01,-115.44,0,100,100,96.15,100,1.09,0.3,130.2976,78.67
,18-Mar-23,99.96,99.88,0,5551.16,402.66,95.65,100,7.52,-115.17,0,100,100,100,98.89,1.24,0.46,128.3666,87.38
,19-Mar-23,99.83,99.77,0.09,2977.19,374.09,97.3,100,6.94,-115.21,0,100,99.49,100,100,1.34,0.36,137.0496,83.11
,20-Mar-23,100,99.98,0.01,5097.52,351.91,100,100,7.4,-115.43,0,100,100,100,100,1,0.21,123.8757,93.21
TN_E_T2_HS_HPSC0328B_B,16-Mar-23,99.69,99.67,0.25,3446.16,139.26,94.78,97.06,7.19,-113.37,0,99.33,100,83.33,100,1.49,0.79,96.8504,77.83
,17-Mar-23,99.39,99.71,0.1,6328.36,324.14,100,100,7.42,-113.68,0,100,99.74,94.12,100,2.18,0.49,86.6656,62.39
,18-Mar-23,99.86,99.75,0.03,2245.93,202.47,100,100,6.31,-113.43,0.43,98.63,99.68,100,98.53,1.21,0.26,87.1023,60.32
,19-Mar-23,99.8,99.5,0.28,1762.54,223.6,90.91,100,6.09,-113.69,0,100,100,100,100,1.26,0.22,84.4583,52.22
,20-Mar-23,99.82,99.75,0.17,2354.89,204.05,91.14,100,6.8,-113.81,0.29,97.64,100,100,100,2.76,2.4,79.0929,60.66
TN_E_T2_HS_HPSC0328C_C,16-Mar-23,99.85,99.83,0.07,3784.66,735.51,94.74,100,8.05,-115.34,0,98.08,100,100,100,0.76,0.07,114.9623,70.49
,17-Mar-23,99.88,99.83,0.16,5870.64,508.65,94.57,100,8.36,-115.35,0,100,99.5,100,100,0.95,0.2,104.3424,72.23
,18-Mar-23,99.97,99.82,0.12,3366.59,538.56,94.12,100,7.69,-115.28,1.06,100,99.6,100,97.62,0.74,0.13,104.055,62.63
,19-Mar-23,99.94,99.95,0.03,9075.55,1151.04,90.91,,8.63,-115.04,0,100,100,100,100,0.76,0.12,106.183,56.73
,20-Mar-23,99.98,99.98,0.05,4914.21,829.5,92.31,100,8.11,-114.51,0,97.56,100,100,100,0.84,0.11,98.0946,75.34
TN_E_T2_HS_HPSC0335A_A,16-Mar-23,100,99.95,0.03,15222.37,739.66,80,100,11.19,-117.15,0,99.15,100,,100,0.11,0,73.8912,36.64
