Short name,,MV_RRC Setup Success Rate [CDBH],MV_ERAB Setup Success Rate [CDBH],MV_PS Drop Call Rate % [CDBH],MV_DL User Throughput_Kbps [CDBH],MV_UL User Throughput_Kbps [CDBH],MV_PS handover success rate [LTE Intra System] [CDBH],MV_CSFB Redirection Success Rate [CDBH],MV_E-UTRAN Average CQI [CDBH],UL RSSI PUCCH,MV_VoLTE DCR [CBBH],MV_PS handover success rate [LTE Inter System] [CDBH],MV_VoLTE ERAB Setup Success Rate [CBBH],MV_VoLTE IntraF HOSR Exec [CBBH],MV_VoLTE InterF HOSR Exec [CBBH],MV_VoLTE Packet Loss DL [CBBH],MV_VoLTE Packet Loss UL [CBBH],MV_4G Data Volume_GB,MV_VoLTE Traffic,MV_Average number of used DL PRBs [CDBH],UL RSSI PUCCH,CSFB Redirection Success Rate [CDBH],PS handover success rate_Nom [LTE Intra System] [CDBH],PS handover success rate_Denom [LTE Intra System] [CDBH],PS handover success rate_Nom [LTE Inter System] [CDBH],PS handover success rate_Denom [LTE Inter System] [CDBH],VoLTE DCR_Nom [CBBH],PS Drop Call Rate_Nom [CDBH],VoLTE ERAB Setup Success Rate_NOM [CBBH],VoLTE ERAB Setup Success Rate_Denom [CBBH],VoLTE IntraF HOSR Exec_Nom [CBBH],VoLTE IntraF HOSR Exec_Denom [CBBH],VoLTE InterF HOSR Exec_Nom [CBBH],VoLTE InterF HOSR Exec_Denom [CBBH],VoLTE DCR_Denom [CBBH],PS Drop Call Rate_Denom [CDBH]
,27-Apr-23,99.75,99.81,0.24,11991.28,2018.71,98.31,100,9.12,-115.2,0,,99.66,99.39,,0.21,0.09,31.1272,44.64,35.35,,,2497770,2540832,0,0,0,24,294,295,163,164,,0,295,9805
,28-Apr-23,99.77,99.52,0.19,12476.68,1470.67,98.93,100,9.44,-115.11,0,,99.63,100,,0.36,0.18,38.8161,48.64,43.16,,,1237600,1251040,0,0,0,13,268,269,204,204,,0,240,6919
TN_E_F3_HS_HPSC0459B_B,24-Apr-23,100,99.91,0.13,7836.46,736.39,100,100,7.76,-116.43,0,,100,100,,0.24,0.27,51.3762,34.9,57.29,,,23409,23409,0,0,0,3,112,112,234,234,,0,131,2361
,25-Apr-23,99.93,99.86,0.07,6020.81,1107.18,98.51,100,7.25,-115.82,0,,98.52,98.54,,0.44,0.19,54.8945,38.66,62.5,,,70752,71824,0,0,0,2,133,135,203,206,,0,161,2882
,26-Apr-23,100,99.9,0.13,7865.93,980.72,100,100,7.6,-115.45,0,,100,100,,0.29,0.17,41.5461,33.18,60.81,,,101124,101124,0,0,0,4,157,157,173,173,,0,182,3133
,27-Apr-23,99.94,99.73,0.12,17123.27,3536.16,98.95,100,9.46,-116.23,0,,100,99.47,,0.17,0.2,57.232,42.97,35.59,,,735276,743043,0,0,0,4,107,107,187,188,,0,125,3392
,28-Apr-23,99.69,99.45,0.3,13135.66,8934.66,98.7,100,8.88,-116.03,0,,100,100,,0.17,0.32,48.188,39.21,34.93,,,705564,714870,0,0,0,11,75,75,237,237,,0,83,3652
TN_E_F3_HS_HPSC0459C_C,24-Apr-23,99.98,99.45,0.09,10932.89,3568.21,98.68,100,8.56,-119.56,0,,100,89.47,,0.49,0.2,46.3809,55.21,45.03,,,141740,143640,0,0,0,10,433,433,34,38,,0,437,10594
,25-Apr-23,99.81,99.82,0.16,2847.78,2460.05,97.52,100,7.24,-119.22,0,,99.87,100,,0.2,0.12,58.0028,90.35,81.58,,,514008,527076,0,0,0,33,743,744,55,55,,0,742,21228
,26-Apr-23,99.98,99.89,0.09,2258.73,5489.98,98.14,100,7.15,-119.04,0,,99.71,100,,0.25,0.14,43.8745,56.09,75.63,,,554961,565503,0,0,0,19,692,694,64,64,,0,680,20657
,27-Apr-23,99.98,99.8,0.19,6364.2,1365.47,97.79,100,7.37,-119.35,0,,100,100,,0.25,0.08,52.023,60.24,67.63,,,393065,401955,0,0,0,53,440,440,41,41,,0,445,28110
,28-Apr-23,100,99.86,0.17,6906.13,2459.7,98.56,100,7.9,-119.31,0.28,,100,100,,0.23,0.1,62.9753,70.25,62.8,,,384375,390000,0,0,1,24,361,361,96,96,,0,353,13889
TN_E_T1_HS_HPSC0064A_A,24-Apr-23,99.04,95.27,0.76,3409.3,95.04,94.41,100,8.15,-114.72,0,98.57,100,100,98.28,0.47,9.87,27.7373,26.26,67.63,,,24472,25921,80342,81510,0,25,139,139,18,18,,58,106,3274
,25-Apr-23,99.35,96.51,0.4,5259.55,88.72,88.99,100,8.95,-114.46,0,99.48,100,100,100,0.64,0.71,22.1163,21.36,68.91,,,11058,12426,37442,37636,0,9,157,157,24,24,,115,109,2252
,26-Apr-23,99.71,98.92,0.33,2119.14,114.62,97.66,100,8.24,-114.69,0,99.68,100,100,96.51,0.93,2.15,27.236,21.93,78.15,,,87308,89401,94556,94864,0,11,92,92,80,80,,86,76,3312
,27-Apr-23,99.71,98.6,0.27,3142.02,115.19,94.7,100,8.02,-114.77,0,100,100,100,100,0.52,1.56,22.1715,22.56,71.37,,,16500,17424,64770,64770,0,9,94,94,30,30,,90,58,3391
,28-Apr-23,99.57,98.53,0.39,2576.72,93.31,92,100,7.99,-114.16,0,99.68,98.97,95.24,100,0.46,0.92,22.0973,17.74,86.82,,,9200,10000,99852,100170,0,14,96,97,20,21,,86,81,3557
TN_E_T1_HS_HPSC0064B_B,24-Apr-23,99.79,89.54,0.41,5213.82,147.25,97.8,100,7.9,-116.41,0,98.25,100,100,100,1.09,0.38,17.2857,14.1,72.07,,,8099,8281,28728,29241,0,9,128,128,24,24,,77,94,2187
,25-Apr-23,99.91,99.4,0.27,3280.84,86.09,93.67,100,7.68,-114.04,0,93.75,100,100,100,0.79,0.62,10.8421,9.81,68.21,,,8277,8836,34560,36864,0,5,73,73,22,22,,74,48,1879
,26-Apr-23,99.7,99.42,0.39,2990.64,99.51,93.18,100,7.39,-116.07,0,97.79,100,100,100,0.56,0.84,15.798,12.08,68.69,,,7216,7744,32214,32942,0,6,87,87,12,12,,40,64,1554
,27-Apr-23,99.59,98.02,0.24,4217.32,123,95.6,100,7.37,-116.61,0,92.59,100,100,100,0.33,0.13,14.4442,15.47,62.76,,,7917,8281,16875,18225,0,5,99,99,33,33,,44,77,2104
,28-Apr-23,99.93,99.11,0.04,6224.58,129.72,91.89,100,8.44,-114.14,0,96.67,100,100,100,0.52,0.31,16.1966,11.81,52.54,,,5032,5476,21895,22650,0,1,34,34,7,7,,20,29,2683
TN_E_T1_HS_HPSC0064C_C,24-Apr-23,99.65,99.59,0.23,2553.87,84.52,93.33,100,9.75,-114.68,0,98.81,100,,100,0.45,0.11,64.4223,28.86,79.04,,,196,210,112887,114243,0,14,155,155,0,0,,55,113,5999
,25-Apr-23,99.8,99.35,0.2,4089.56,81.86,82.5,100,10.21,-114.84,0,99.23,99.53,100,98.9,0.56,0.22,60.1583,29.61,76.86,,,1353,1640,150154,151321,0,14,214,215,6,6,,91,130,6844
,26-Apr-23,99.6,99.45,0.22,2806.59,85.98,88.46,100,9.51,-114.98,0,97.57,99.35,100,100,0.47,0.11,63.0277,32.46,77.76,,,598,676,134302,137641,0,15,154,155,9,9,,56,110,6739
,27-Apr-23,99.81,98.62,0.24,3618.94,216.43,100,100,10.03,-114.82,0,98.94,98.1,100,100,0.4,0.09,56.5537,38.09,77.38,,,169,169,140621,142129,0,14,207,211,8,8,,85,126,5776
,28-Apr-23,99.73,98.7,0.34,2350.27,114.3,86.96,100,9.54,-114.49,0,99.42,99.58,85.71,100,0.6,0.14,63.7588,26.98,73.02,,,460,529,119715,120409,0,23,239,240,6,7,,112,152,6753
TN_E_T1_HS_HPSC0074A_A,24-Apr-23,100,99.82,0.14,19945,602.22,92.86,100,9.56,-115.25,0,100,97.06,100,100,0.18,0.24,5.54,6.8,18.52,,,728,784,36100,36100,0,1,33,34,3,3,,12,22,726
,25-Apr-23,100,99.96,0,20987.18,506.78,100,,10.75,-116.76,0,99.7,100,100,100,3.06,1.69,8.0224,5.1,14.63,,,16,16,110889,111222,0,0,30,30,10,10,,16,14,2031
,26-Apr-23,99.77,99.39,0.66,14108.92,256,95.24,100,9.02,-116.64,0,99.65,100,100,100,0.91,0.35,6.9366,8.66,24.51,,,420,441,83232,83521,0,7,33,33,6,6,,13,19,1066
,27-Apr-23,99.89,99.65,0.17,12835.89,536.31,85.71,100,8.91,-117.37,0,101.21,97.73,100,100,2.12,0.36,5.9926,9.42,14.7,,,168,196,63001,62248,0,2,43,44,10,10,,21,19,1199
,28-Apr-23,100,100,0,26364.66,785.7,,,10.69,-117.33,0,100,100,100,100,0.42,0.29,5.9107,5.83,5.82,,,0,0,171396,171396,0,0,21,21,1,1,,15,9,1584
TN_E_T1_HS_HPSC0074B_B,24-Apr-23,100,100,0.17,6262.2,183.64,100,,7.08,-117.77,0,101.23,100,100,100,0.08,0.02,14.0982,7.4,59.09,,,196,196,6724,6642,0,2,41,41,1,1,,21,28,1157
,25-Apr-23,99.9,96.67,7.87,5289.98,89.47,100,,8,-116.24,0,100,100,100,100,1.11,0.58,15.5831,6.51,59.54,,,64,64,6724,6724,0,120,51,51,2,2,,40,30,1524
,26-Apr-23,100,99.76,0.26,5478.78,280.77,90.91,100,8.03,-116.78,0,100,100,100,100,0.52,0.04,8.4819,7.34,43.84,,,110,121,7056,7056,0,4,43,43,4,4,,29,30,1541
,27-Apr-23,99.88,100,0.15,8642.65,348.34,100,100,7.74,-117.65,0,100,100,100,100,1.22,0.45,14.0105,8.37,34.53,,,1,1,10201,10201,0,2,29,29,1,1,,82,19,1352
,28-Apr-23,99.81,99.89,0.3,7967.54,336.81,100,100,8.9,-117.22,0,100,100,100,100,0.16,0.02,13.7152,7.43,36.53,,,25,25,24025,24025,0,5,37,37,7,7,,28,21,1641
TN_E_T1_HS_HPSC0074C_C,24-Apr-23,99.39,99.39,0.16,10528.84,300.65,87.5,100,7.76,-114.12,0,98.45,100,100,100,0.45,0.2,13.1848,13.04,31.12,,,224,256,16383,16641,0,3,57,57,11,11,,27,32,1882
,25-Apr-23,99.58,99.82,0.13,6314.27,262.93,66.67,100,7.03,-114.32,0,98.8,100,100,100,0.74,0.32,13.3983,10.66,41.73,,,6,9,27555,27889,0,2,49,49,7,7,,20,36,1562
,26-Apr-23,99.59,99.18,0.24,6953.46,269.23,0,100,7.62,-114.23,0,96.97,100,100,94.12,0.9,8.54,12.7179,11.96,37.35,,,0,1,9504,9801,0,4,34,34,7,7,,17,27,1669
,27-Apr-23,99.36,99.64,0.33,5922.1,132.75,78.57,100,7.22,-114.16,0,98.91,100,100,100,1.92,0.69,11.9063,9.39,34.97,,,154,196,8463,8556,0,7,53,53,5,5,,11,47,2123
,28-Apr-23,99.32,99.77,0.24,4497.9,208.25,100,100,6.87,-114.23,0,96.77,95.83,100,100,1.72,17.61,12.939,8.37,41.31,,,16,16,8370,8649,0,4,46,48,10,10,,16,36,1648
TN_E_T1_HS_HPSC0177A_A,24-Apr-23,99.38,99.44,0.22,5259.87,181.79,50,100,7.31,-118.22,0,97.59,100,100,,2.4,0.42,1.9216,3.03,27.4,,,18,36,60507,62001,0,2,59,59,26,26,,,34,902
,25-Apr-23,99.56,99.92,0,7850.46,458.98,100,100,7.73,-118.14,0,118.75,100,100,,2.05,0.62,4.4815,5.44,21.3,,,4,4,1482,1248,0,0,57,57,33,33,,,28,1030
,26-Apr-23,99.65,99.43,0.68,6588.05,240.62,92.31,100,7.42,-117.56,0,97.2,97.73,100,,0.81,0.05,3.6719,5.81,30.66,,,156,169,60750,62500,0,7,43,44,26,26,,,22,1025
,27-Apr-23,100,100,0,18048.76,595.7,,,10.23,-118.14,0,100,100,100,,2.94,0.9,5.4514,4.52,10.25,,,0,0,11881,11881,0,0,65,65,38,38,,,34,2342
,28-Apr-23,99.75,99.7,0.37,5627.53,310.59,90.32,100,6.96,-117.12,0,97.95,98.57,100,,0.57,0.09,3.4003,4.42,37,,,868,961,37245,38025,0,9,69,70,41,41,,,31,2461
TN_E_T1_HS_HPSC0177B_B,24-Apr-23,100,100,0,33481.61,1504.45,100,100,13.29,-118.63,0,,100,100,,0.19,0.05,0.8565,1.41,3.6,,,64,64,0,0,0,0,30,30,6,6,,,28,257
,25-Apr-23,100,100,0,23998.17,1782,,,14.83,-118.65,0,,100,100,,0.03,0.03,1.6909,2.11,3.49,,,,,,,0,0,14,14,4,4,,,13,549
,26-Apr-23,100,100,0,40490.22,982.41,,,14.96,-118.59,0,,100,100,,0.01,0,1.854,1.79,2.91,,,0,0,0,0,0,0,10,10,3,3,,,12,53
,27-Apr-23,100,100,0,20746.73,461.2,46.15,100,12.67,-118.59,0,,100,100,,0.03,0.43,1.3405,1.38,5.91,,,78,169,0,0,0,0,13,13,5,5,,,10,322
,28-Apr-23,100,100,0,44646.28,1041.08,100,100,14.36,-118.56,0,,100,100,,0.11,0.13,2.1902,0.8,2.52,,,16,16,0,0,0,0,4,4,2,2,,,4,206
TN_E_T1_HS_HPSC0189A_A,24-Apr-23,100,99.11,0.4,5660.09,95.8,83.33,100,7.52,-112.84,0,98.25,100,100,100,0.19,1.31,11.3471,12.7,52.79,,,30,36,3192,3249,0,6,82,82,6,6,,41,68,1517
,25-Apr-23,99.93,99.92,0,5701.29,248.32,100,100,7.9,-112.95,0,98.9,100,100,100,0.43,0.15,9.8551,12.62,34.85,,,36,36,8190,8281,0,0,62,62,8,8,,42,43,2308
,26-Apr-23,99.82,100,0.05,15729.35,186.24,93.33,100,8.06,-113.03,0,100,100,100,100,0.3,0.76,7.104,12.99,12.44,,,840,900,27889,27889,0,1,77,77,6,6,,59,59,1904
,27-Apr-23,100,99.36,0.25,15500.8,502.87,86.96,100,8.41,-117,0,100,100,100,100,0.06,0.02,2.5699,0.23,12.79,,,460,529,12769,12769,0,9,4,4,2,2,,6,3,3621
,28-Apr-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TN_E_T1_HS_HPSC0189B_B,24-Apr-23,100,100,0.17,2912.84,105.14,100,,7.1,-113.65,0,99.22,100,100,100,0.27,0.04,6.322,9.19,63.97,,,1936,1936,16256,16384,0,2,36,36,21,21,,35,24,1156
,25-Apr-23,99.59,99.88,0,5117.45,172.15,98.11,100,8.15,-111.97,4.23,97.67,98.81,100,100,12.7,14.82,4.4773,6.96,42.42,,,2756,2809,16254,16641,3,0,83,84,16,16,,41,71,683
,26-Apr-23,100,99.7,0.11,4924.48,134.23,100,100,7.97,-113.37,0,100.56,100,100,100,0.3,0.06,6.3943,10,54.51,,,1936,1936,32761,32580,0,2,51,51,9,9,,32,33,1770
,27-Apr-23,99.83,99.23,0.11,5967.77,100.17,95.45,,7.07,-116.85,0,88.04,100,,100,0.01,0,0.6794,0.74,11.35,,,462,484,7452,8464,0,1,2,2,0,0,,4,1,898
,28-Apr-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TN_E_T1_HS_HPSC0189C_C,24-Apr-23,100,100,0.11,6447.02,233.14,93.55,100,8.22,-115.76,0,98.73,97.96,93.75,100,0.65,0.02,4.1825,9.08,40.71,,,899,961,6162,6241,0,1,48,49,30,32,,16,46,903
,25-Apr-23,100,99.85,0.09,11496.38,203.57,96.55,100,9.88,-115.42,0,99.08,100,100,100,0.61,0.05,7.4525,10.71,31.68,,,3248,3364,11772,11881,0,1,29,29,18,18,,22,20,1138
,26-Apr-23,99.84,99.57,0.24,11487.7,357.17,97.83,100,8.24,-115.73,0,97.8,100,42.86,100,0.36,0.09,5.8275,12.74,28,,,8280,8464,32396,33124,0,5,70,70,6,14,,18,81,2084
,27-Apr-23,100,100,0,8013.51,144.93,100,,7.44,-117.59,,100,,,,,,0.0013,0,6.43,,,9,9,240,240,0,0,0,0,0,0,,0,0,113
,28-Apr-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TN_E_T1_HS_HPSC0190A_A,24-Apr-23,100,100,0.06,14541.52,944.71,96.67,,11.61,-112.68,0,100,100,100,100,0.08,0.03,4.7754,5.41,13.4,,,870,900,49,49,0,1,20,20,15,15,,8,13,1816
,25-Apr-23,100,99.58,0,31830.47,195.37,100,100,11.85,-112.65,0,96.77,100,100,75,0.14,0.01,3.9654,4.57,6.37,,,1521,1521,3720,3844,0,0,14,14,15,15,,4,15,391
,26-Apr-23,99.86,99.92,0.27,29464.02,98.15,78.57,,11.27,-112.84,0,94,100,100,100,0.15,0.02,2.461,7.18,4.8,,,154,196,2303,2450,0,3,19,19,15,15,,7,17,1122
,27-Apr-23,99.85,99.68,0.09,16028.31,190.07,100,100,10.33,-112.95,0,77.78,100,89.47,100,0.12,0.02,4.3696,6.56,15.59,,,144,144,14175,18225,0,1,21,21,17,19,,13,8,1146
,28-Apr-23,99.57,99.43,0.86,15516.64,200.52,98.11,100,11.2,-112.58,0,100,100,100,100,0.1,0.01,1.9903,5.97,6.6,,,2912,2968,4900,4900,0,2,11,11,5,5,,4,9,232
TN_E_T1_HS_HPSC0190B_B,24-Apr-23,100,99.9,0.2,10900.19,152.35,97.37,100,8.91,-112.69,0,98.55,100,100,98.57,0.48,0.91,29.7162,24.58,51.19,,,1406,1444,75072,76176,0,7,147,147,12,12,,70,118,3569
,25-Apr-23,99.91,100,0.03,5779.76,178.82,100,100,8.72,-111.84,11.43,98.17,90.35,100,100,4.85,3.47,26.8055,22.23,66.37,,,2025,2025,47085,47961,8,1,103,114,12,12,,61,70,3265
,26-Apr-23,99.67,99.07,0.36,4644.64,80.29,100,100,6.8,-112.2,0,98.25,100,100,100,0.31,0.2,31.3723,28.67,64.15,,,1089,1089,79800,81225,0,14,126,126,4,4,,67,88,3934
,27-Apr-23,100,99.87,0.23,12330.9,395.33,91.67,100,11.26,-113.38,0,95.97,100,100,100,0.18,0.79,29.0776,24.52,46.09,,,528,576,14756,15376,0,9,78,78,5,5,,78,46,3869
,28-Apr-23,100,99.82,0.08,6136.03,228.14,97.56,100,9.03,-111.49,0,99.25,100,100,100,0.32,0.92,26.1294,20.73,67.84,,,1640,1681,71288,71824,0,3,79,79,2,2,,60,54,3675
TN_E_T1_HS_HPSC0190C_C,24-Apr-23,99.74,99.32,0.11,4864.45,107.75,89.47,100,8.33,-115.67,0,98.17,100,100,100,0.21,0.4,8.4893,11.68,81.29,,,323,361,26404,26896,0,2,40,40,6,6,,33,30,1864
,25-Apr-23,100,99.64,0.25,6772.56,115.22,97.22,100,8.65,-115.48,1.72,98.74,100,,100,0.33,0.35,8.8492,7.48,54.48,,,1260,1296,24963,25281,1,5,76,76,0,0,,53,58,2033
,26-Apr-23,100,99.53,0.05,4591.19,187.35,100,100,8.15,-115.64,0,99.34,100,100,100,0.54,0.57,9.7245,10.1,74.03,,,81,81,22650,22801,0,1,50,50,9,9,,16,55,2109
,27-Apr-23,100,100,0.27,4845.44,108.5,100,100,8.01,-115.79,0,100.81,100,100,100,0.62,0.26,8.3353,9.33,60.45,,,3969,3969,15875,15748,0,6,42,42,5,5,,31,30,2234
,28-Apr-23,99.66,99.44,0.24,9202.04,159.32,90,100,8.08,-115.33,0,99.33,100,100,100,0.38,0.53,6.9646,10.1,30.07,,,360,400,22350,22500,0,2,46,46,4,4,,65,36,829
TN_E_T1_HS_HPSC0210A_A,24-Apr-23,99.84,99.77,0.03,2209.97,368.37,100,100,8.79,-115.96,0,99.34,99.21,100,100,0.68,0.38,39.2908,26.28,95.95,,,26896,26896,22952,23104,0,1,126,127,4,4,,23,102,3094
,25-Apr-23,100,99.8,0.47,2086.18,228.16,100,,8.05,-115.96,0,100,100,100,100,0.21,0.1,33.2136,24.37,98.56,,,900,900,13689,13689,0,13,97,97,2,2,,12,89,2753
,26-Apr-23,99.91,99.9,0.1,4996.77,765.24,92.31,100,8.34,-115.95,0,100,100,100,100,0.13,0.01,29.3617,26.72,62.73,,,624,676,23716,23716,0,4,85,85,1,1,,21,74,3816
,27-Apr-23,100,99.73,0.15,2041.28,447.63,96,100,7.47,-116.12,0,100,100,100,100,0.19,0.04,38.7746,21.93,95.47,,,2400,2500,9801,9801,0,3,141,141,7,7,,19,114,2044
,28-Apr-23,99.92,99.88,0,4130.74,482.58,97.5,100,7.94,-115.91,0,99.48,100,100,100,0.53,0.14,35.6626,29.32,81.2,,,1560,1600,37442,37636,0,0,111,111,4,4,,15,92,4768
TN_E_T1_HS_HPSC0210B_B,24-Apr-23,99.95,99.87,0,2837.28,326.48,97.14,100,8.35,-113.31,0,100,100,100,100,0.38,0.05,33.3652,20.9,87.28,,,19040,19600,784,784,0,0,75,75,15,15,,10,68,3798
,25-Apr-23,100,99.68,0.12,4863.31,524.38,97.96,100,8.96,-113.35,0,100,100,100,100,0.16,0.01,39.7712,26.82,70.66,,,2352,2401,961,961,0,3,71,71,12,12,,9,58,2432
,26-Apr-23,100,99.85,0,3844.67,287.85,93.48,100,8.13,-112.26,0,100,100,100,100,0.43,0.07,28.5074,21.11,73.23,,,1978,2116,2304,2304,0,0,92,92,5,5,,13,94,2631
,27-Apr-23,100,99.86,0,2788.22,344.94,95.12,,7.96,-112.52,0,100,100,100,100,0.25,0.01,37.1604,18.4,90.07,,,1599,1681,676,676,0,0,80,80,14,14,,12,65,2869
,28-Apr-23,99.55,99.84,0,5106.49,396.85,91.3,100,9.03,-112.15,0,104.17,100,,100,0.02,0,36.422,25.48,64.93,,,1932,2116,625,600,0,0,24,24,0,0,,2,23,2448
TN_E_T1_HS_HPSC0210C_C,24-Apr-23,99.93,99.85,0.04,10154.36,596.7,83.33,100,9.1,-111.6,0,100,100,,100,0.53,0.04,24.4808,14.92,39.46,,,270,324,19600,19600,0,1,93,93,0,0,,11,84,2361
,25-Apr-23,99.87,99.78,0.04,9168.69,539.25,90.48,100,9.53,-111.63,0,100,100,100,100,0.54,0.15,16.4947,13.34,29.05,,,399,441,14400,14400,0,1,62,62,4,4,,8,51,2509
,26-Apr-23,99.67,99.88,0.26,17290.54,696.5,100,100,10.18,-111.78,0,100,100,100,100,0.73,0.07,22.9242,14.16,35.11,,,2500,2500,1369,1369,0,4,79,79,1,1,,3,80,1551
,27-Apr-23,100,99.88,0,9480.11,371.2,98.75,100,9.82,-111.69,0,100,100,100,100,0.33,0.22,17.1817,14.9,33.47,,,6320,6400,8281,8281,0,0,46,46,25,25,,12,45,1571
,28-Apr-23,99.93,99.72,0.11,13530.6,609.66,94.44,100,9.25,-111.38,0,100,98.84,100,100,0.7,0.1,20.1069,13.54,26.8,,,1224,1296,17424,17424,0,3,85,86,7,7,,10,82,2614
TN_E_T1_HS_HPSC0212A_A,24-Apr-23,99.64,98.7,0.63,4485.6,286.36,92.86,100,7.79,-114.12,0,98.73,100,100,,0.74,0.11,19.251,31.01,61.06,,,1638,1764,24648,24964,0,19,98,98,34,34,,,83,3032
,25-Apr-23,99.81,99.28,0.17,4626.54,296.05,95.06,100,8.41,-114.26,0,99.5,100,100,,0.98,0.3,23.4293,28.22,69.38,,,6237,6561,39800,40000,0,7,206,206,56,56,,,163,4223
,26-Apr-23,99.8,99.43,0.27,4666.79,257.56,96.4,100,8.25,-114.33,0,101.14,100,100,,0.87,0.5,19.583,29.91,51.82,,,11877,12321,71288,70484,0,11,159,159,67,67,,,115,4105
,27-Apr-23,99.87,98.91,0.28,6909.1,154.55,96,100,8.54,-114.01,0,99.6,100,100,,1.3,0.27,21.7186,25.41,64.04,,,15000,15625,63756,64009,0,10,200,200,101,101,,,134,3549
,28-Apr-23,99.9,99.54,0.23,4031.23,198.18,98.25,100,7.71,-113.88,1.72,100,100,100,,0.97,0.41,20.2155,24.91,66.41,,,3192,3249,16129,16129,2,8,168,168,63,63,,,116,3408
TN_E_T1_HS_HPSC0212B_B,24-Apr-23,99.72,99.63,0.54,7948.82,377.66,100,100,9.46,-112.37,0,99.21,100,100,,0.81,0.26,34.384,51.98,68.28,,,9025,9025,15750,15876,0,6,310,310,77,77,,,269,1121
,25-Apr-23,99.89,99.52,0.14,3031.32,114.62,91.23,100,8.91,-112.82,0,100,100,100,,0.69,0.25,32.598,47.51,87.58,,,11856,12996,147840,147840,0,9,307,307,109,109,,,252,6214
,26-Apr-23,99.91,99.75,0.12,4235.33,201.54,88.24,100,8.97,-112.48,0.38,100,100,100,,0.73,0.32,35.5404,55.18,73.94,,,4080,4624,90601,90601,1,9,324,324,94,94,,,265,7706
,27-Apr-23,99.93,99.71,0.2,4671.88,217.59,89.43,100,9.31,-112.45,0.41,100.3,100,100,,0.86,0.24,35.681,50.29,74.61,,,13530,15129,109560,109228,1,14,283,283,100,100,,,241,7009
,28-Apr-23,99.73,99.66,0.17,3376.71,80,88.89,100,8.5,-112.26,0,99.17,100,99,,0.67,0.28,30.8458,49.36,76.1,,,12272,13806,129958,131044,0,12,312,312,99,100,,,243,7082
TN_E_T1_HS_HPSC0212C_C,24-Apr-23,99.76,99.45,0.2,7118.41,512.91,98.44,100,8.8,-111.88,0,99.21,99.25,97.96,,0.62,0.41,34.5019,28.79,57.5,,,4032,4096,64008,64516,0,7,133,134,48,49,,,104,3445
,25-Apr-23,99.63,99.37,0.2,6047.71,347.87,100,100,8.31,-111.74,3.45,99.03,98.85,96.67,,2.28,2.41,17.8423,13.39,52.58,,,900,900,42024,42436,2,6,86,87,29,30,,,58,2970
,26-Apr-23,99.84,99.5,0.07,7334.03,435.91,91.49,92.86,9.78,-112.02,1.49,99.68,98.73,100,,1.5,2.13,44.5723,27.01,71.38,,,2021,2209,98910,99225,1,4,78,79,33,33,,,67,5430
,27-Apr-23,99.64,99.25,0.14,6730.29,363.94,93.48,100,8.92,-112,0,98.14,100,100,,0.37,0.08,38.0805,27.71,59.51,,,1978,2116,71016,72361,0,5,121,121,51,51,,,80,3475
,28-Apr-23,99.94,99.82,0.04,8119.4,546.48,100,100,10.52,-111.66,0,99.81,100,100,,0.9,0.52,41.5152,25.48,54.05,,,25,25,280370,280900,0,4,108,108,33,33,,,81,9592
TN_E_T1_HS_HPSC0227A_A,24-Apr-23,99.73,99.7,0.1,11499.78,267.96,91.43,100,9.94,-116.81,0,98.71,100,100,99.41,0.48,0.07,25.176,21.49,36.53,,,1120,1225,94245,95481,0,5,261,261,1,1,,169,203,5054
,25-Apr-23,99.32,99.32,0.34,10433.39,537.48,85.37,100,10.12,-117.31,0,98.92,99.51,100,100,0.52,0.17,28.4042,28.37,46.92,,,1435,1681,33855,34225,0,15,204,205,7,7,,68,145,4366
,26-Apr-23,99.91,99.62,0.14,5007.08,313.88,87.27,100,10.56,-117.25,0,97.77,99.53,100,100,0.75,0.18,28.9152,29.54,52.42,,,10560,12100,126000,128880,0,19,421,423,10,10,,43,370,13595
,27-Apr-23,99.62,99.49,0.39,8108.78,219.08,86.05,100,10.19,-117.28,0.7,99.13,100,100,100,0.41,0.19,25.0609,23.32,52.39,,,1591,1849,52899,53361,1,17,189,189,5,5,,68,142,4370
,28-Apr-23,99.81,99.54,0.39,8191.04,178.13,100,100,9.44,-117.17,0,98.28,100,100,100,0.63,0.21,29.6021,27.92,47.02,,,1936,1936,52896,53824,0,20,242,242,5,5,,73,178,5109
TN_E_T1_HS_HPSC0227B_B,24-Apr-23,99.82,99.75,0.17,2693.02,188.7,96.46,100,8.12,-116.71,0,96.07,100,96.88,100,0.96,0.27,14.1724,20.03,69.95,,,93600,97032,30609,31862,0,10,209,209,31,32,,10,187,5955
,25-Apr-23,99.91,99.71,0.13,3846.73,42.66,99.25,100,8.55,-115.68,0,99.58,100,100,100,1.19,0.74,17.2699,24.23,53.46,,,69695,70225,55695,55932,0,10,185,185,46,46,,30,154,7620
,26-Apr-23,99.83,99.83,0.05,4454.19,406.04,98.93,100,7.56,-114.9,0,94.26,100,100,100,0.64,0.41,20.8428,31.04,64.58,,,34595,34969,14030,14884,0,2,397,397,24,24,,22,378,3884
